-26,-193,-118,567
-24,-192,-114,566
-23,-190,-117,567
-24,-188,-118,569
-22,-190,-119,568
-24,-192,-118,567
-23,-193,-116,566
-25,-190,-120,565
-27,-191,-120,567
-24,-188,-120,565
-24,-186,-121,567
-26,-189,-118,567
-23,-188,-115,565
-25,-189,-116,565
-21,-187,-117,568
-25,-189,-118,567
-24,-192,-119,567
-22,-190,-118,567
-23,-189,-121,566
-23,-190,-119,566
-20,-191,-116,564
-24,-190,-111,564
-21,-189,-113,565
-25,-185,-114,566
-23,-186,-116,567
-24,-187,-118,567
-24,-190,-119,570
-26,-188,-115,571
-25,-188,-115,569
-22,-188,-120,571
-23,-190,-121,569
-22,-192,-119,566
-22,-190,-118,568
-25,-189,-119,568
-26,-190,-118,563
-23,-192,-118,566
-21,-195,-119,569
-22,-191,-119,569
-23,-190,-120,566
-23,-187,-121,567
-25,-189,-120,570
-24,-188,-121,570
-26,-190,-119,569
-24,-190,-118,568
-24,-191,-117,568
-24,-187,-118,568
-23,-189,-117,570
-21,-190,-119,570
-23,-190,-119,569
-21,-189,-119,568
-20,-189,-120,570
-23,-189,-122,567
-23,-186,-119,565
-23,-187,-117,567
-20,-188,-118,566
-23,-188,-117,565
-23,-189,-117,567
-23,-186,-116,567
-27,-187,-114,568
-27,-191,-116,567
-23,-188,-118,567
-20,-190,-118,565
-24,-191,-118,563
-24,-189,-120,567
-26,-189,-116,567
-23,-187,-115,566
-26,-188,-118,566
-23,-189,-118,567
-21,-192,-119,565
-23,-192,-118,567
-19,-192,-119,567
-18,-189,-119,567
-20,-192,-117,568
-19,-190,-118,569
-19,-187,-117,568
-20,-188,-116,569
-24,-184,-119,568
-22,-185,-118,569
-21,-187,-119,568
-21,-191,-119,567
-22,-188,-119,567
-21,-189,-121,568
-19,-192,-120,569
-22,-193,-119,569
-24,-191,-117,569
-25,-191,-116,569
-24,-188,-118,570
-21,-189,-114,569
-23,-190,-118,569
-22,-187,-119,567
-23,-191,-117,568
-20,-190,-117,568
-24,-188,-117,565
-23,-186,-119,568
-25,-186,-118,564
-23,-188,-118,568
-22,-189,-117,567
-20,-194,-118,565
-21,-189,-117,565
-21,-190,-117,568
-22,-191,-117,568
-22,-190,-119,569
-24,-190,-117,566
-25,-189,-119,565
-24,-189,-120,567
-24,-186,-119,568
-24,-186,-120,567
-22,-189,-119,568
-21,-187,-118,570
-23,-189,-117,570
-22,-188,-119,571
-21,-186,-120,568
-20,-187,-120,566
-19,-184,-119,566
-21,-189,-118,566
-22,-189,-118,567
-24,-184,-117,566
-21,-187,-116,566
-20,-187,-116,568
-21,-186,-120,568
-20,-190,-120,566
-21,-188,-118,568
-23,-187,-116,567
-23,-188,-117,569
-23,-185,-118,567
-23,-187,-119,567
-22,-189,-120,568
-21,-185,-116,569
-20,-187,-117,566
-23,-185,-118,567
-23,-188,-119,567
-20,-190,-117,566
-18,-189,-117,567
-19,-191,-119,565
-19,-194,-120,569
-22,-191,-119,568
-20,-193,-120,567
-22,-191,-117,565
-19,-188,-117,568
-22,-189,-119,567
-22,-190,-119,567
-21,-189,-119,569
-24,-189,-119,567
-23,-188,-119,569
-21,-186,-117,566
-21,-185,-117,568
-22,-187,-118,570
-23,-188,-118,569
-23,-189,-118,568
-23,-191,-118,569
-23,-191,-119,567
-22,-191,-117,568
-22,-195,-116,567
-23,-193,-119,567
-21,-193,-118,566
-23,-192,-115,566
-24,-196,-117,567
-25,-193,-118,568
-24,-197,-117,571
-22,-194,-119,570
-22,-190,-119,568
-23,-189,-118,568
-24,-187,-115,566
-21,-190,-116,565
-21,-191,-118,565
-23,-191,-119,565
-27,-189,-119,566
-27,-190,-118,566
-25,-189,-119,570
-23,-186,-119,569
-21,-188,-117,568
-19,-191,-117,571
-24,-188,-118,568
-26,-185,-120,569
-22,-189,-119,567
-22,-191,-120,565
-22,-191,-123,566
-23,-193,-121,566
-26,-190,-118,562
-28,-190,-118,563
-26,-190,-119,564
-25,-193,-119,564
-23,-192,-119,564
-23,-187,-117,564
-23,-186,-119,567
-23,-188,-118,567
-24,-189,-119,566
-20,-187,-118,566
-19,-190,-118,565
-20,-189,-119,565
-22,-191,-117,565
-23,-190,-117,565
-23,-188,-116,565
-25,-185,-117,565
-23,-188,-117,567
-20,-187,-118,567
-24,-184,-119,567
-21,-187,-121,569
-19,-187,-119,567
-19,-187,-121,568
-22,-188,-121,566
-23,-190,-121,566
-23,-187,-118,566
-22,-189,-117,564
-24,-194,-117,567
-24,-193,-117,568
-25,-193,-118,567
-25,-192,-117,567
-24,-192,-117,565
-22,-193,-118,566
-24,-193,-118,566
-24,-187,-116,566
-22,-189,-118,565
-22,-188,-117,567
-23,-190,-119,571
-23,-191,-118,570
-24,-190,-119,571
-24,-188,-119,569
-23,-189,-119,568
-26,-190,-119,569
-23,-190,-119,568
-23,-188,-119,565
-23,-188,-119,564
-25,-192,-119,568
-28,-190,-117,569
-24,-191,-116,565
-21,-189,-118,567
-21,-190,-118,570
-21,-189,-117,570
-21,-188,-116,569
-22,-188,-115,568
-20,-190,-115,566
-20,-189,-117,567
-22,-193,-112,570
-25,-194,-114,565
-25,-190,-117,568
-22,-187,-119,569
-24,-186,-119,569
-24,-189,-120,568
-24,-186,-116,567
-21,-185,-117,566
-22,-186,-117,565
-22,-187,-115,566
-23,-188,-116,567
-21,-191,-116,568
-23,-186,-117,569
-23,-188,-118,570
-24,-187,-119,571
-22,-189,-116,571
-24,-186,-119,569
-25,-186,-117,567
-25,-191,-114,568
-24,-192,-116,566
-21,-191,-117,566
-22,-192,-117,565
-22,-188,-117,565
-19,-185,-116,569
-22,-186,-115,566
-25,-187,-116,568
-25,-189,-116,568
-23,-188,-118,566
-24,-192,-118,567
-23,-189,-120,566
-24,-189,-116,567
-24,-186,-115,566
-23,-187,-115,568
-22,-188,-118,569
-21,-188,-117,569
-22,-190,-116,567
-22,-190,-118,571
-21,-188,-117,569
-22,-191,-116,566
-22,-189,-118,566
-20,-189,-116,566
-22,-190,-117,569
-22,-189,-116,568
-22,-191,-118,569
-25,-186,-118,571
-27,-188,-117,573
-26,-189,-118,569
-24,-191,-119,571
-22,-191,-121,570
-24,-189,-117,570
-22,-190,-116,566
-23,-189,-117,567
-22,-190,-118,567
-26,-192,-118,567
-23,-190,-119,565
-22,-190,-118,564
-22,-190,-119,567
-23,-192,-118,568
-22,-193,-117,566
-24,-190,-117,565
-20,-190,-117,568
-21,-192,-117,569
-20,-193,-117,569
-19,-188,-119,570
-19,-185,-117,569
-21,-188,-116,570
-24,-189,-118,569
-20,-193,-121,568
-22,-189,-120,567
-26,-189,-119,568
-27,-187,-116,568
-23,-190,-114,565
-22,-190,-119,567
-25,-187,-116,565
-22,-187,-117,567
-24,-187,-117,568
-25,-190,-115,571
-26,-190,-115,568
-25,-185,-116,566
-25,-189,-117,570
-26,-191,-117,568
-25,-192,-117,569
-20,-191,-117,569
-22,-190,-118,572
-19,-193,-119,570
-20,-188,-118,570
-21,-187,-119,569
-23,-189,-117,570
-23,-188,-118,567
-22,-189,-117,568
-22,-192,-116,568
-24,-190,-117,567
-25,-187,-114,564
-26,-188,-116,568
-23,-187,-116,570
-24,-187,-116,570
-24,-184,-117,569
-24,-186,-116,568
-23,-189,-118,568
-22,-190,-118,570
-24,-187,-117,566
-23,-186,-119,569
-22,-187,-119,571
-21,-188,-118,567
-20,-183,-117,569
-20,-185,-117,565
-21,-190,-116,566
-22,-190,-116,567
-19,-190,-118,567
-22,-189,-119,567
-24,-190,-120,567
-23,-190,-118,567
-24,-187,-118,566
-22,-186,-116,564
-25,-188,-115,565
-23,-188,-114,566
-25,-190,-114,567
-26,-186,-118,568
-23,-188,-119,571
-22,-189,-118,566
-23,-189,-119,567
-21,-190,-118,570
-22,-189,-117,570
-23,-191,-117,570
-23,-191,-119,571
-20,-191,-116,569
-22,-188,-117,568
-20,-187,-117,565
-20,-188,-117,565
-19,-186,-116,568
-21,-188,-118,566
-22,-188,-116,564
-22,-187,-118,564
-24,-187,-119,565
-23,-187,-118,566
-22,-188,-116,564
-22,-191,-116,567
-22,-191,-119,566
-25,-188,-116,566
-24,-189,-117,567
-28,-193,-120,568
-22,-191,-119,566
-24,-189,-118,565
-24,-192,-119,566
-23,-192,-120,567
-23,-189,-121,566
-24,-187,-118,566
-26,-188,-118,566
-24,-189,-116,569
-22,-188,-118,566
-23,-188,-118,567
-24,-189,-119,565
-24,-190,-117,564
-22,-191,-120,567
-21,-193,-118,570
-22,-191,-120,569
-24,-188,-118,571
-25,-189,-117,568
-23,-191,-116,567
-22,-189,-117,566
-21,-187,-119,569
-18,-187,-119,569
-20,-189,-121,569
-18,-188,-119,568
-22,-188,-120,568
-25,-188,-117,567
-25,-189,-116,567
-21,-188,-118,567
-21,-186,-120,566
-23,-187,-120,567
-22,-189,-119,565
-24,-192,-118,566
-20,-188,-116,566
-21,-190,-115,568
-21,-192,-117,570
-23,-194,-116,568
-21,-190,-116,568
-22,-186,-115,569
-21,-186,-118,567
-24,-186,-120,566
-24,-185,-119,566
-23,-186,-118,568
-23,-188,-118,571
-23,-188,-118,570
-23,-188,-116,570
-22,-190,-115,569
-22,-191,-117,570
-24,-189,-120,569
-26,-188,-118,570
-23,-190,-117,570
-22,-189,-117,568
-22,-187,-119,566
-23,-190,-118,568
-21,-188,-118,566
-23,-187,-118,568
-23,-188,-116,568
-23,-189,-120,566
-21,-193,-118,566
-22,-189,-118,567
-26,-188,-119,564
-23,-191,-117,562
-25,-190,-117,565
-26,-188,-120,564
-22,-189,-118,565
-22,-188,-117,566
-21,-187,-119,565
-22,-190,-120,567
-22,-189,-120,568
-21,-188,-118,565
-22,-192,-117,567
-23,-191,-116,565
-24,-191,-116,568
-21,-188,-115,568
-21,-188,-116,569
-24,-185,-117,568
-24,-187,-119,567
-23,-187,-118,570
-21,-187,-118,565
-23,-184,-120,568
-26,-185,-120,569
-23,-188,-119,570
-25,-183,-120,568
-24,-188,-118,566
-22,-185,-115,567
-21,-186,-114,569
-22,-186,-115,568
-23,-188,-116,566
-24,-187,-120,567
-23,-188,-119,566
-28,-190,-120,566
-27,-189,-120,565
-25,-190,-118,565
-24,-189,-117,566
-21,-188,-120,566
-23,-190,-117,568
-19,-190,-114,567
-21,-193,-117,567
-23,-190,-115,568
-25,-191,-115,567
-23,-189,-116,568
-23,-191,-113,568
-21,-190,-116,567
-22,-190,-116,568
-18,-191,-118,568
-21,-192,-118,567
-25,-192,-118,566
-22,-190,-119,567
-26,-188,-118,569
-25,-188,-119,570
-23,-188,-121,570
-22,-186,-118,568
-18,-189,-116,565
-17,-191,-114,567
-22,-190,-117,569
-22,-188,-117,568
-19,-188,-117,567
-21,-189,-119,565
-22,-190,-117,565
-23,-186,-118,567
-24,-189,-117,565
-24,-188,-118,567
-21,-186,-119,567
-24,-190,-120,566
-22,-188,-119,565
-25,-188,-118,568
-24,-189,-120,568
-23,-189,-120,566
-24,-188,-119,564
-24,-189,-119,566
-22,-186,-116,567
-21,-189,-117,565
-22,-188,-116,567
-22,-187,-118,566
-22,-191,-119,567
-22,-189,-118,566
-22,-190,-117,567
-24,-188,-117,567
-23,-191,-116,567
-20,-189,-118,566
-22,-187,-114,566
-20,-189,-116,567
-22,-189,-115,568
-24,-190,-115,569
-25,-187,-118,568
-22,-187,-120,565
-23,-189,-117,566
-20,-189,-119,566
-19,-189,-120,567
-21,-189,-119,566
-21,-187,-117,567
-21,-187,-118,567
-20,-189,-120,568
-23,-192,-120,567
-26,-188,-120,569
-25,-188,-120,569
-26,-189,-117,567
-25,-193,-117,566
-24,-189,-117,567
-25,-189,-119,567
-23,-190,-116,565
-21,-190,-117,565
-22,-189,-118,568
-21,-185,-118,567
-21,-185,-117,567
-21,-189,-117,567
-24,-189,-117,569
-25,-189,-116,567
-22,-187,-119,567
-18,-187,-116,566
-20,-185,-118,569
-22,-186,-118,570
-21,-186,-119,567
-22,-184,-120,565
-24,-187,-120,566
-24,-189,-120,567
-22,-190,-120,567
-23,-190,-120,570
-22,-187,-117,569
-21,-189,-115,567
-19,-192,-115,569
-22,-192,-115,566
-22,-190,-116,567
-23,-185,-116,565
-26,-188,-117,566
-24,-187,-115,565
-22,-188,-119,566
-22,-189,-119,567
-21,-191,-116,566
-23,-192,-118,568
-23,-190,-119,569
-22,-187,-118,568
-24,-187,-118,569
-24,-188,-121,570
-24,-191,-117,570
-26,-191,-114,568
-27,-190,-114,568
-27,-191,-114,569
-26,-190,-117,570
-24,-188,-116,570
-22,-190,-116,568
-19,-190,-117,567
-23,-189,-117,564
-25,-193,-117,565
-24,-191,-115,566
-21,-188,-117,566
-21,-188,-118,569
-23,-189,-117,567
-20,-190,-118,567
-22,-190,-117,568
-21,-189,-117,568
-23,-187,-119,570
-22,-188,-115,566
-22,-190,-115,567
-22,-189,-115,568
-22,-187,-118,568
-21,-188,-118,568
-28,-191,-120,567
-25,-192,-119,566
-26,-191,-119,565
-26,-191,-117,565
-27,-193,-116,566
-22,-191,-117,568
-21,-186,-114,566
-21,-185,-116,569
-23,-185,-117,567
-22,-184,-117,566
-21,-185,-117,568
-22,-184,-122,569
-20,-188,-115,569
-19,-189,-117,568
-23,-191,-119,570
-20,-187,-117,570
-23,-188,-119,569
-22,-190,-118,566
-23,-186,-118,565
-25,-186,-118,566
-25,-188,-122,566
-24,-189,-120,566
-24,-193,-120,567
-24,-190,-119,566
-22,-189,-117,569
-26,-189,-117,567
-24,-188,-116,569
-22,-189,-119,569
-22,-189,-118,568
-22,-186,-120,570
-21,-189,-119,571
-21,-192,-120,571
-22,-189,-118,568
-22,-190,-119,568
-22,-194,-121,566
-24,-189,-120,566
-19,-191,-119,566
-22,-191,-118,564
-20,-191,-120,565
-20,-191,-119,569
-19,-186,-118,570
-22,-188,-119,565
-19,-187,-118,566
-23,-189,-119,567
-25,-189,-118,568
-24,-190,-119,567
-25,-189,-120,567
-25,-189,-121,564
-23,-189,-121,565
-21,-191,-117,565
-20,-190,-117,568
-19,-188,-118,569
-19,-187,-120,569
-19,-189,-120,569
-23,-188,-118,568
-25,-189,-121,569
-25,-191,-121,565
-21,-189,-118,565
-21,-187,-120,566
-22,-188,-117,566
-24,-186,-119,568
-24,-189,-117,565
-26,-191,-118,567
-25,-191,-117,568
-29,-188,-122,568
-29,-190,-120,568
-27,-190,-118,568
-25,-192,-118,567
-19,-189,-117,569
-20,-189,-118,567
-20,-190,-119,565
-21,-189,-118,566
-21,-191,-116,568
-20,-190,-118,568
-22,-192,-119,569
-22,-194,-118,566
-24,-191,-117,566
-23,-190,-118,563
-24,-189,-119,565
-23,-189,-119,565
-23,-190,-118,566
-23,-190,-118,567
-23,-191,-117,566
-18,-192,-120,565
-19,-190,-118,568
-22,-190,-118,568
-21,-190,-116,568
-21,-191,-120,566
-23,-190,-119,568
-23,-189,-118,569
-21,-188,-118,569
-25,-184,-116,568
-23,-186,-117,568
-26,-190,-119,569
-22,-191,-118,570
-24,-189,-118,567
-23,-190,-119,569
-24,-188,-119,569
-26,-186,-119,571
-26,-188,-117,568
-25,-190,-117,570
-23,-190,-114,572
-22,-190,-116,570
-23,-189,-117,566
-23,-191,-117,568
-21,-188,-118,567
-22,-187,-119,567
-21,-190,-120,567
-23,-191,-121,567
-23,-190,-117,567
-23,-189,-117,567
-23,-191,-117,566
-21,-194,-117,568
-22,-192,-120,568
-21,-189,-116,567
-22,-190,-115,566
-21,-190,-117,564
-21,-190,-119,567
-22,-188,-119,569
-21,-190,-119,567
-17,-190,-117,568
-22,-189,-119,568
-23,-190,-117,569
-22,-188,-118,567
-23,-188,-116,566
-20,-185,-118,564
-23,-186,-118,564
-23,-188,-120,569
-24,-188,-118,567
-23,-192,-117,568
-24,-194,-115,568
-21,-191,-116,566
-20,-189,-114,566
-22,-190,-116,566
-22,-192,-117,566
-24,-190,-117,565
-22,-187,-114,567
-21,-189,-118,567
-21,-189,-117,565
-24,-192,-119,566
-20,-187,-117,566
-20,-188,-116,565
-23,-189,-118,566
-22,-191,-120,567
-22,-190,-119,565
-24,-190,-116,566
-24,-189,-119,569
-22,-187,-120,567
-22,-186,-119,569
-21,-189,-118,571
-20,-191,-117,569
-22,-190,-120,567
-22,-191,-121,570
-23,-189,-118,570
-26,-191,-118,567
-22,-190,-117,567
-25,-187,-119,567
-24,-188,-118,566
-20,-188,-119,564
-20,-188,-119,567
-23,-187,-117,569
-21,-189,-118,568
-21,-189,-119,568
-23,-188,-120,567
-25,-190,-121,565
-26,-188,-120,566
-24,-189,-120,569
-25,-191,-121,569
-23,-190,-119,572
-21,-188,-118,569
-23,-188,-117,566
-23,-188,-119,568
-23,-191,-119,568
-22,-189,-118,568
-23,-186,-117,566
-23,-189,-120,568
-22,-192,-119,568
-22,-187,-117,567
-24,-188,-117,566
-25,-189,-121,566
-23,-188,-119,567
-22,-189,-117,569
-19,-189,-120,568
-19,-186,-117,567
-19,-187,-114,567
-18,-188,-115,566
-20,-189,-118,568
-22,-186,-118,567
-25,-187,-120,567
-24,-189,-118,565
-25,-188,-114,567
-24,-187,-115,567
-21,-189,-116,567
-21,-188,-116,567
-24,-189,-120,567
-24,-189,-118,567
-23,-189,-120,569
-22,-187,-121,568
-22,-188,-118,565
-22,-190,-118,566
-22,-191,-117,569
-21,-190,-120,566
-22,-189,-118,569
-22,-189,-119,568
-21,-189,-117,568
-21,-192,-114,566
-22,-192,-115,568
-22,-191,-117,563
-24,-192,-119,566
-22,-188,-118,566
-21,-186,-118,568
-21,-191,-119,567
-25,-187,-120,567
-24,-189,-117,567
-23,-190,-116,567
-22,-190,-116,568
-24,-190,-117,565
-24,-189,-118,564
-21,-189,-120,566
-18,-189,-118,567
-21,-188,-116,563
-23,-187,-116,566
-24,-189,-117,567
-24,-187,-119,567
-25,-190,-117,568
-24,-188,-119,567
-23,-188,-119,569
-25,-188,-118,568
-23,-187,-117,565
-22,-188,-116,567
-24,-188,-116,565
-23,-189,-118,567
-23,-188,-120,565
-24,-189,-118,567
-24,-188,-120,565
-20,-189,-118,567
-21,-187,-120,566
-24,-183,-121,566
-26,-188,-117,568
-29,-190,-115,570
-29,-187,-118,568
-27,-188,-117,570
-25,-188,-120,568
-22,-188,-119,569
-20,-187,-117,566
-23,-187,-117,566
-19,-188,-115,568
-20,-185,-117,568
-18,-189,-117,567
-18,-192,-117,571
-22,-189,-120,569
-24,-190,-119,568
-23,-188,-119,567
-23,-189,-119,565
-24,-189,-118,565
-25,-190,-120,566
-25,-191,-117,566
-26,-190,-119,566
-24,-190,-121,567
-23,-189,-118,564
-24,-190,-118,565
-26,-190,-121,565
-24,-191,-120,567
-27,-188,-119,568
-28,-190,-117,570
-25,-189,-117,566
-24,-189,-117,567
-25,-188,-119,566
-23,-188,-119,567
-25,-190,-118,568
-24,-192,-118,568
-24,-188,-119,569
-24,-191,-118,567
-20,-194,-120,568
-23,-194,-120,568
-22,-191,-120,567
-23,-189,-120,567
-20,-192,-120,568
-24,-190,-118,571
-24,-187,-119,573
-22,-185,-118,567
-19,-186,-116,563
-21,-190,-117,566
-22,-189,-119,567
-24,-188,-120,567
-26,-190,-119,567
-24,-189,-117,568
-25,-186,-118,567
-24,-188,-118,565
-23,-187,-121,566
-22,-192,-123,569
-22,-191,-119,567
-24,-191,-119,566
-25,-192,-119,568
-24,-188,-118,567
-24,-188,-117,568
-23,-186,-117,567
-23,-188,-118,571
-23,-190,-117,568
-26,-191,-119,568
-25,-192,-115,568
-23,-190,-116,568
-23,-189,-114,568
-24,-189,-115,568
-22,-190,-116,569
-20,-192,-116,570
-22,-192,-119,570
-22,-189,-117,565
-25,-189,-117,567
-26,-190,-116,565
-24,-190,-118,565
-23,-189,-118,565
-22,-190,-118,567
-21,-192,-119,570
-22,-189,-117,569
-20,-190,-114,570
-21,-187,-117,568
-25,-186,-118,565
-23,-187,-117,566
-22,-186,-118,566
-21,-187,-120,566
-22,-188,-120,568
-22,-188,-119,567
-23,-186,-115,567
-26,-189,-115,567
-23,-190,-117,567
-23,-186,-117,567
-20,-189,-121,569
-22,-190,-120,568
-22,-193,-117,569
-22,-191,-118,570
-21,-186,-117,569
-22,-188,-119,565
-21,-189,-120,563
-20,-188,-118,564
-20,-190,-116,564
-21,-191,-115,563
-21,-189,-116,563
-20,-189,-117,567
-21,-189,-119,568
-23,-190,-119,568
-21,-192,-119,567
-24,-192,-118,565
-22,-190,-116,565
-21,-190,-116,567
-22,-189,-118,568
-21,-188,-118,567
-23,-190,-116,568
-22,-188,-118,567
-21,-187,-120,566
-22,-188,-119,568
-21,-186,-117,567
-25,-186,-116,568
-24,-186,-115,570
-24,-187,-116,569
-21,-187,-116,569
-25,-188,-117,566
-23,-186,-115,568
-22,-187,-116,568
-23,-189,-120,571
-22,-188,-116,570
-22,-191,-115,569
-20,-189,-116,571
-21,-187,-116,570
-19,-189,-116,568
-18,-189,-116,570
-20,-192,-116,567
-22,-189,-115,566
-26,-186,-118,566
-27,-191,-119,568
-28,-190,-116,569
-25,-188,-116,569
-23,-191,-117,565
-20,-193,-117,565
-21,-190,-117,567
-23,-192,-117,566
-23,-190,-120,566
-20,-191,-119,567
-22,-188,-121,566
-23,-186,-119,568
-26,-191,-118,569
-24,-190,-118,568
-24,-189,-118,570
-21,-191,-118,568
-22,-189,-119,570
-23,-187,-121,569
-25,-189,-123,568
-25,-189,-122,569
-24,-189,-122,570
-24,-190,-119,567
-20,-193,-115,568
-22,-190,-118,569
-20,-194,-117,571
-24,-192,-116,569
-24,-188,-118,570
-26,-193,-118,569
-25,-191,-118,567
-22,-188,-118,567
-23,-190,-121,569
-23,-188,-121,570
-23,-190,-119,567
-25,-191,-120,566
-22,-190,-121,567
-25,-189,-119,567
-23,-189,-117,567
-20,-189,-118,568
-22,-188,-114,568
-21,-189,-117,572
-20,-190,-118,571
-23,-189,-120,568
-23,-189,-120,569
-24,-188,-120,568
-25,-189,-122,567
-25,-190,-120,566
-26,-190,-119,566
-24,-188,-117,566
-26,-190,-119,567
-26,-189,-119,566
-23,-188,-121,568
-21,-189,-119,568
-22,-189,-119,569
-22,-191,-117,570
-22,-191,-118,570
-23,-191,-120,569
-26,-192,-120,568
-28,-190,-118,566
-25,-186,-119,563
-25,-190,-119,564
-24,-192,-119,564
-24,-189,-118,565
-19,-187,-117,568
-21,-187,-118,568
-22,-186,-117,568
-22,-188,-115,568
-22,-188,-114,566
-25,-188,-114,564
-25,-186,-117,567
-23,-189,-117,566
-23,-190,-119,567
-23,-190,-119,565
-21,-191,-120,565
-20,-192,-121,566
-20,-191,-120,569
-22,-190,-120,568
-24,-189,-117,564
-22,-189,-118,566
-22,-190,-118,565
-22,-189,-118,565
-21,-189,-115,568
-23,-190,-117,567
-22,-190,-117,565
-24,-191,-118,565
-25,-189,-119,564
-25,-191,-117,565
-26,-192,-119,567
-20,-189,-119,569
-22,-191,-119,568
-23,-190,-120,568
-24,-189,-119,568
-25,-190,-119,569
-26,-188,-119,568
-22,-190,-120,568
-22,-188,-120,569
-23,-190,-116,565
-26,-189,-115,566
-28,-190,-117,568
-26,-193,-115,565
-25,-193,-115,568
-23,-193,-116,570
-26,-192,-117,569
-22,-193,-114,569
-20,-187,-116,568
-19,-187,-117,568
-18,-189,-116,569
-21,-189,-117,570
-18,-191,-118,570
-23,-188,-117,569
-19,-189,-116,567
-21,-188,-119,567
-27,-190,-119,569
-24,-191,-119,569
-21,-193,-120,568
-20,-190,-120,567
-24,-190,-118,569
-23,-192,-118,570
-24,-189,-119,568
-24,-190,-118,567
-24,-192,-116,565
-26,-191,-117,565
-27,-189,-118,566
-24,-192,-117,567
-24,-192,-118,565
-23,-192,-120,567
-26,-190,-117,567
-25,-190,-118,566
-24,-189,-117,565
-24,-190,-120,564
-26,-190,-120,563
-26,-190,-117,564
-28,-188,-117,567
-25,-188,-119,567
-23,-186,-119,565
-25,-189,-119,567
-22,-188,-120,569
-23,-190,-118,568
-20,-190,-118,570
-20,-189,-119,567
-19,-190,-120,568
-23,-188,-120,567
-24,-188,-120,565
-24,-188,-119,562
-24,-188,-114,564
-23,-187,-117,567
-24,-186,-118,566
-24,-187,-117,567
-20,-189,-117,565
-20,-187,-116,568
-21,-189,-117,567
-23,-190,-118,567
-26,-190,-116,564
-24,-188,-115,565
-21,-185,-117,565
-20,-189,-118,566
-22,-191,-115,568
-26,-192,-119,567
-27,-189,-116,570
-26,-188,-118,570
-24,-188,-115,566
-21,-189,-116,566
-18,-189,-118,567
-18,-190,-116,566
-19,-189,-118,566
-20,-189,-120,566
-20,-189,-117,569
-23,-190,-119,568
-22,-188,-118,568
-25,-190,-115,567
-22,-187,-119,569
-21,-190,-119,568
-22,-191,-120,567
-21,-191,-115,567
-20,-192,-115,567
-23,-189,-117,567
-19,-187,-118,570
-23,-189,-121,569
-23,-188,-119,565
-22,-187,-116,567
-20,-186,-118,567
-21,-187,-117,567
-20,-186,-117,567
-20,-187,-119,569
-18,-189,-120,570
-21,-187,-119,570
-22,-187,-118,571
-22,-187,-118,569
-20,-189,-118,568
-22,-190,-119,567
-20,-189,-119,569
-28,-190,-120,570
-28,-188,-118,567
-25,-191,-117,566
-24,-188,-119,567
-25,-190,-119,569
-22,-191,-120,569
-24,-188,-119,566
-20,-190,-119,567
-22,-188,-119,567
-24,-188,-117,569
-22,-187,-119,569
-23,-187,-117,566
-24,-187,-119,568
-23,-188,-117,569
-22,-187,-118,568
-24,-187,-116,567
-23,-194,-114,566
-23,-194,-117,568
-24,-190,-119,567
-22,-188,-120,566
-24,-187,-123,568
-22,-186,-120,568
-21,-189,-120,567
-19,-187,-121,568
-21,-185,-122,565
-21,-187,-120,565
-21,-189,-122,565
-24,-189,-118,565
-24,-189,-121,569
-24,-188,-120,571
-23,-187,-118,568
-22,-187,-118,567
-23,-186,-119,570
-21,-186,-117,567
-23,-188,-120,566
-21,-186,-121,567
-23,-186,-121,568
-24,-186,-120,566
-25,-189,-116,564
-22,-189,-117,566
-19,-190,-115,566
-21,-189,-114,568
-23,-193,-115,572
-20,-193,-116,571
-23,-191,-115,569
-23,-191,-117,567
-24,-190,-117,572
-24,-189,-117,571
-21,-189,-117,572
-22,-190,-117,573
-23,-189,-118,570
-22,-187,-118,569
-18,-190,-120,568
-22,-192,-119,567
-23,-187,-117,566
-22,-185,-119,568
-22,-186,-116,565
-21,-189,-116,566
-22,-193,-117,567
-25,-193,-116,567
-22,-192,-121,570
-21,-191,-118,566
-24,-190,-118,568
-24,-192,-117,566
-26,-186,-118,569
-24,-186,-116,568
-23,-189,-117,569
-20,-187,-118,568
-19,-186,-117,567
-22,-188,-117,568
-22,-188,-118,565
-24,-188,-118,565
-23,-190,-120,566
-23,-192,-121,567
-24,-190,-121,567
-23,-187,-120,567
-25,-186,-119,568
-24,-190,-119,566
-24,-188,-121,566
-25,-190,-119,568
-25,-192,-118,566
-25,-192,-118,567
-24,-191,-118,570
-24,-189,-118,568
-23,-192,-118,567
-23,-188,-119,567
-22,-187,-117,568
-24,-189,-121,569
-22,-187,-115,569
-20,-188,-116,570
-26,-188,-115,569
-25,-190,-114,567
-28,-187,-116,569
-29,-186,-117,568
-26,-187,-117,567
-24,-188,-116,569
-22,-190,-115,567
-23,-188,-115,565
-23,-188,-114,568
-26,-190,-115,566
-23,-187,-118,568
-25,-187,-119,567
-25,-191,-121,565
-24,-187,-119,567
-22,-191,-121,567
-21,-189,-121,568
-22,-189,-120,570
-25,-191,-121,569
-23,-192,-120,568
-25,-188,-120,567
-19,-190,-118,568
-21,-189,-119,566
-22,-190,-119,568
-22,-191,-118,568
-22,-189,-118,568
-22,-191,-121,567
-24,-190,-121,568
-26,-188,-120,569
-24,-189,-118,572
-26,-188,-118,568
-22,-189,-118,569
-21,-191,-120,566
-22,-190,-116,566
-19,-191,-120,568
-24,-188,-117,567
